Planta,Conta do Mês,Série da Nota Fiscal,Nº Nota Fiscal,Vencimento,Emissão,Código de Barras,Chave de Acesso,Leitura Anterior,Leitura Atual,Consumo de Água m³,Consumo de Esgoto m³,Valor Água R$,Valor Esgoto R$,Total R$,Nível de Informações da Fatura,Observações,Devolução Revisão Fatura,Multa Esg. Não Doméstico R$,Tx. Outros R$,Multa Débitos R$,Multa Créditos R$,Multa Retenção R$,Multa Acréscimo R$,Parcelamento,Taxa Serviços,Tx. Regulação - TROF,Tx. de Regulação - TRCF,Tx. de Drenagem,Tx de Coleta,Tarifa Variável Água,Tarifa Variável Esgoto,Desconto Tarifário Esgoto,Desconto Tarifário Água,Tx de Lixo,TX. Repasse Uso Recursos Hid,TX. Recursos Hídrico Esgoto,Multa REF VCTO,Taxa Serviço Básico,Juros de Mora REF VCTO,Atualização Monetária REF VCTO,Descrição da Nota,Número Instalação,Número Medidor,Número Cliente,Código de Ligação (RGI),Hidrômetro,Número Contrato,Identificador de Usuário,Código de Consumidor
CO,01/11/2023,0,112023,11/12/2023,01/11/2023,00,0,01/10/2023,01/11/2023,10,10,32.87,32.87,65.7,Completo,0#semconsumo,-0.04,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,03833221300350,,,,
CO,01/12/2023,0,122023,11/01/2024,01/12/2023,00,0,01/11/2023,01/12/2023,5.518,5.518,0,0,65.66,Completo,0#semconsumo,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,03833221300350,,,,
CO,01/01/2021,,0,15/02/2021,25/01/2021,826200000428 991600081715 537000000027 101104000019,0,23/12/2020,25/01/2021,152,152,"2,149.58","2,149.58","4,299.16",Completo,,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,171537-2,A14B949362,,,
CO,01/02/2021,,0,15/03/2021,23/02/2021,826200000089 710000081715 537000000027 102104000017,0,25/01/2021,23/02/2021,37,37,435.5,435.5,871,Completo,,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,171537-2,A14B949362,,,
CO,01/03/2021,,0,15/04/2021,07/04/2021,826800000331 416500081714 537000000027 103104000015,0,23/02/2021,25/03/2021,169,169,"2,404.07","2,404.07","3,341.65",Completo,,"-1,466.49",0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,171537-2,A14B949362,,,
CO,01/04/2021,,0,15/05/2021,01/04/2021,826800000240 728200081715 537000000027 104104000013,0,01/03/2021,01/04/2021,91,91,"1,215.41","1,215.41","2,472.82",Financeiro Incompleto,,0,0.0,0,0,0.0,0,0.0,0,21,0.0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,,,,,171537-2,A14B949362,,,
CO,01/01/2021,,0,07/01/2021,01/01/2021,826000000024 277700478500 522734900122 140000000004,0,08/11/2020,08/12/2020,30,0,227.77,0,227.77,Financeiro Incompleto,,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,052273490,,,,
CO,01/02/2021,0,0,07/02/2021,20/01/2021,826200000014 033500478509 522734900221 100000000008,0,06/12/2020,06/01/2021,18,0,103.35,0,103.35,Completo,,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,052273490,,,,
CO,01/03/2021,,0,07/03/2021,12/02/2021,826200000014 777800478508 522734900320 170000000001,0,06/01/2021,05/02/2021,25,0,171.62,0,177.78,Completo,,0,0.0,0,0,0.0,0,0.0,0,6.16,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,052273490,,,,
CO,01/04/2021,,0,07/04/2021,16/03/2021,826700000019 234700478501 522734900429 130000000005,0,07/02/2021,09/03/2021,20,0,121.27,0,123.47,Completo,,0,0.0,0,0,0.0,0,0.0,0,2.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,052273490,,,,
CO,01/05/2021,0,0,07/05/2021,14/04/2021,826900000025 895200478504 522734900528 100000000008,0,07/03/2021,07/04/2021,35,0,289.52,0,289.52,Completo,,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,052273490,,,,
CO,01/06/2021,0,0,11/06/2021,19/05/2021,826000000016 828500478502 522734900627 160000000002,0,11/04/2021,11/05/2021,26,0,182.85,0,182.85,Completo,,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,052273490,,,,
CO,01/07/2021,,0,11/07/2021,01/07/2021,826900000017 033500478509 522734900726 120000000006,0,11/05/2021,10/06/2021,18,0,103.35,0,103.35,Financeiro Incompleto,,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,052273490,,,,
CO,01/08/2021,0,0,11/08/2021,16/07/2021,826900000009 764700478507 522734900825 190000000009,0,10/06/2021,09/07/2021,15,0,76.47,0,76.47,Completo,,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,052273490,,,,
CO,01/09/2021,0,0,11/09/2021,17/08/2021,826200000014 033500478509 522734900924 150000000003,0,09/07/2021,10/08/2021,18,0,103.35,0,103.35,Completo,,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,052273490,,,,
CO,01/10/2021,,0,11/10/2021,01/10/2021,826300000021 053100478501 522734901021 130000000005,0,10/08/2021,09/09/2021,28,0,205.31,0,205.31,Financeiro Incompleto,,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,052273490,,,,
CO,01/11/2021,,0,11/11/2021,01/11/2021,826600000051 105400478506 522734901120 100000000008,0,11/09/2021,11/10/2021,37,0,613.89,0,510.54,Financeiro Incompleto,,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,052273490,,,,
CO,01/12/2021,0,0,11/12/2021,18/11/2021,826700000027 944000478502 522734901229 160000000002,0,11/10/2021,11/11/2021,31,0,499.71,0,294.4,Completo,,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,052273490,,,,
CO,01/01/2022,0,0,11/01/2022,16/12/2021,826100000007 270300478509 522734900122 220000000004,0,10/11/2021,10/12/2021,32,0,537.57,0,27.03,Completo,,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,052273490,,,,
CO,01/02/2022,0,0,11/02/2022,17/01/2022,826700000001 983600478504 522734900221 290000000007,0,11/12/2021,11/01/2022,7,0,98.36,0,98.36,Financeiro Incompleto,,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,052273490,,,,
CO,01/03/2022,0,032022,06/03/2022,09/02/2022,826300000039 792300478502 522734900320 250001000000,0,10/01/2022,09/02/2022,23,0,379.23,0,379.23,Financeiro Incompleto,,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,052273490,,,,
CO,01/04/2022,0,042022,11/04/2022,11/03/2022,826200000014562500478507522734900429210001000004,0,09/02/2022,11/03/2022,17,0,254.61,0,156.25,Completo,0,-98.36,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,052273490,,,,
CO,01/05/2022,,052022,11/05/2022,11/04/2022,826500000011246200478500522734900528280001000007,0,11/03/2022,11/04/2022,29,0,503.85,0,124.62,Financeiro Incompleto,,379.23,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,052273490,,,,
CO,01/06/2022,,062022,11/06/2022,11/05/2022,826800000067284700478506522734900627240001000001,0,11/04/2022,11/05/2022,35,0,628.47,0,628.47,Financeiro Incompleto,,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,052273490,,,,
CO,01/07/2022,,072022,11/07/2022,09/06/2022,826000000073323200478507522734900726200001000005,0,11/05/2022,09/06/2022,40,0,732.32,0,732.32,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,052273490,,,,
CO,01/08/2022,,082022,11/08/2022,11/07/2022,826500000011056000478505522734900825270001000008,0,09/06/2022,11/07/2022,9,0,105.6,0,105.6,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,052273490,,,,
CO,01/12/2022,,122022,11/12/2022,10/11/2022,826100000049415400478509522734901229240001000001,0,10/10/2022,10/11/2022,26,0,441.54,0,441.54,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,052273490,,,,
CO,01/09/2022,,092022,11/09/2022,09/08/2022,00,0,11/07/2022,09/08/2022,7,0,0,0,0,Completo,0#bonus #custozero,-98.36,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,052273490,,,,
CO,01/11/2022,,112022,11/11/2022,10/10/2022,00,0,08/09/2022,10/10/2022,41,0,753.09,0,98.36,Completo,0,-654.73,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,052273490,,,,
CO,01/10/2022,,102022,11/10/2022,08/09/2022,00,0,09/08/2022,08/09/2022,34,0,607.7,0,0,Completo,0#bonus #custozero,-607.7,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,052273490,,,,
CO,01/01/2023,,4112471,11/01/2023,13/12/2022,826000000040000000478503522734900122300001000003,0,10/11/2022,13/12/2022,24,0,400,0,400,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,052273490,,,,
CO,01/02/2023,,4112471,11/02/2023,11/01/2023,826200000014507600478501522734900221370001000006,0,13/12/2022,11/01/2023,12,0,150.76,0,150.76,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,052273490,,,,
CO,01/03/2023,,032023,11/03/2023,10/02/2023,826400000020012600478502522734900320330001000000,0,11/01/2023,10/02/2023,14,0,201.26,0,201.26,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,052273490,,,,
CO,01/04/2023,,4112471,11/04/2023,10/03/2023,826100000106272000478508522734900429300001000003,0,10/02/2023,10/03/2023,49,0,"1,027.2",0,"1,027.2",Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,052273490,,,,
CO,01/05/2023,,4112471,11/05/2023,12/04/2023,826500000128420000478503522734900528360001000007,0,10/03/2023,12/04/2023,57,0,"1,242",0,"1,242",Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,052273490,,,,
CO,01/06/2023,,062023,11/06/2023,11/05/2023,826900000058165800478506522734900627320001000001,0,12/04/2023,11/05/2023,27,0,516.58,0,516.58,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,052273490,,,,
CO,01/08/2023,0,082023,11/08/2023,13/07/2023,826600000036309000478508522734900825350001000008,0,13/06/2023,13/07/2023,19,0,330.9,0,330.9,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,052273490,,,,
CO,01/01/2021,,0,18/01/2021,05/01/2021,82660000003-6 77620341000-1 00000001015-7 22822101000-9,0,03/12/2020,05/01/2021,10,10,82.64,74.38,377.62,Completo,,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,220.6,0,0,0,0,0,0,0,0,0,0,0,,,,,1522825,A08L066329,,,
CO,01/02/2021,,0,18/02/2021,03/02/2021,82650000003-7 77620341000-1 00000001015-7 22822102000-8,0,05/01/2021,03/02/2021,10,10,82.64,74.38,377.62,Completo,,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,220.6,0,0,0,0,0,0,0,0,0,0,0,,,,,1522825,A08L066329,,,
CO,01/03/2021,,0,18/03/2021,05/03/2021,82680000003-4 98220341000-5 00000001015-7 22822103000-7,0,03/02/2021,05/03/2021,10,10,87.14,78.43,398.22,Financeiro Incompleto,,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,232.65,0,0,0,0,0,0,0,0,0,0,0,,,,,1522825,A08L066329,,,
CO,01/04/2021,,0,19/04/2021,06/04/2021,82670000003-5 98220341000-5 00000001015-7 22822104000-6,0,05/03/2021,06/04/2021,10,10,87.14,78.43,398.22,Financeiro Incompleto,,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,232.65,0,0,0,0,0,0,0,0,0,0,0,,,,,1522825,A08L066329,,,
CO,01/01/2021,,0,31/01/2021,01/01/2021,0,0,02/12/2020,01/01/2021,"7,583.4",0,"5,080",0,"5,080",Financeiro Incompleto,,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
CO,01/04/2021,0,0,30/04/2021,30/04/2021,0,0,01/04/2021,30/04/2021,"4,162.4",0,"18,522.68",0,"18,522.68",Completo,,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
CO,01/05/2021,0,0,08/06/2021,08/06/2021,0,0,08/05/2021,08/06/2021,"8,363.456",0,"5,080",0,"5,080",Completo,#semconsumo,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
CO,01/02/2021,0,0,08/03/2021,08/03/2021,0,0,08/02/2021,08/03/2021,"8,363.456",0,"5,080",0,"5,080",Completo,#semconsumo,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
CO,01/03/2021,0,0,08/04/2021,08/04/2021,0,0,08/03/2021,08/04/2021,"8,363.456",0,"5,080",0,"5,080",Completo,#semconsumo,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
CO,01/06/2021,,0,30/06/2021,01/06/2021,0,0,02/05/2021,01/06/2021,"3,721.1",0,"5,080",0,"5,080",Financeiro Incompleto,,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
CO,01/07/2021,,0,31/07/2021,01/07/2021,0,0,01/06/2021,01/07/2021,"3,740.6",0,"5,080",0,"5,080",Financeiro Incompleto,,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
CO,01/08/2021,,0,31/08/2021,01/08/2021,0,0,02/07/2021,01/08/2021,"3,948.9",0,"5,080",0,"5,080",Financeiro Incompleto,,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
CO,01/09/2021,0,0,30/09/2021,01/09/2021,0,0,01/09/2021,30/09/2021,"5,849.4",0,"5,080",0,"5,080",Incompleto,,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
CO,01/10/2021,0,0,31/10/2021,31/10/2021,0,0,01/10/2021,31/10/2021,"3,989.9",0,"5,080",0,"5,080",Completo,,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
CO,01/03/2022,,032022,31/03/2022,01/03/2022,00,0,01/02/2022,01/03/2022,"9,876.3",0,"5,080",0,"5,080",Financeiro Incompleto,,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
CO,01/02/2022,,022022,28/02/2022,01/02/2022,00,0,01/02/2022,28/02/2022,"4,103.7",0,"5,080",0,"5,080",Financeiro Incompleto,,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
CO,01/04/2022,,042022,30/04/2022,01/04/2022,00,0,30/04/2022,01/04/2022,"6,730.7",0,"5,080",0,"5,080",Financeiro Incompleto,,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
CO,01/05/2022,,052022,31/05/2022,01/05/2022,00,0,01/05/2022,31/05/2022,"7,083.1",0,"5,080",0,"5,080",Financeiro Incompleto,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
CO,01/07/2022,,072022,31/07/2022,01/07/2022,00,0,01/07/2022,31/07/2022,"4,471.6",0,"5,080",0,"5,080",Financeiro Incompleto,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
CO,01/08/2022,,082022,31/08/2022,31/08/2022,00,0,01/08/2022,31/08/2022,"6,324.4",0,"5,320",0,"5,320",Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
CO,01/06/2022,,062022,30/06/2022,30/06/2022,00,0,01/06/2022,30/06/2022,"6,102.1",0,"5,080",0,"5,080",Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
CO,01/09/2022,,092022,30/09/2022,30/09/2022,00,0,01/09/2022,30/09/2022,"3,865",0,"5,320",0,"5,320",Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
CO,01/10/2022,,102022,31/10/2022,31/10/2022,00,0,01/10/2022,31/10/2022,"7,485.8",0,"5,320",0,"5,320",Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
CO,01/03/2023,,032023,31/03/2023,31/03/2023,00,0,01/03/2023,31/03/2023,0,0,"5,320",0,"5,320",Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
CO,01/01/2023,,012023,31/01/2023,01/01/2023,00,0,01/01/2023,31/01/2023,"6,406",0,"5,320",0,"5,320",Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
CO,01/02/2023,A,022023,28/02/2023,31/01/2023,00,0,01/01/2023,31/01/2023,"2,180.4",0,"10,160.66",0,"10,160.66",Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
CO,01/05/2023,0,052023,31/05/2023,31/05/2023,00,0,01/05/2023,31/05/2023,0,0,"5,320",0,"5,320",Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
CO,01/04/2023,0,042023,30/04/2023,30/04/2023,00,0,01/04/2023,30/04/2023,0,0,"5,320",0,"5,320",Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
CO,01/06/2023,0,062023,30/06/2023,30/06/2023,00,0,01/06/2023,30/06/2023,0,0,"5,320",0,"5,320",Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
CO,01/07/2023,0,072023,31/07/2023,31/07/2023,00,0,01/07/2023,31/07/2023,0,0,"5,320",0,"5,320",Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
CO,01/10/2023,0,102023,31/10/2023,31/10/2023,00,0,01/10/2023,31/10/2023,0,0,"5,660",0,"5,660",Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
CO,01/12/2023,0,122023,31/12/2023,31/12/2023,00,0,01/12/2023,31/12/2023,0,0,"5,660",0,"5,660",Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
CO,01/08/2023,0,082023,31/08/2023,31/08/2023,00,0,01/08/2023,31/08/2023,0,0,"5,660",0,"5,660",Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
CO,01/09/2023,0,092023,30/09/2023,30/09/2023,00,0,01/09/2023,30/09/2023,0,0,"5,660",0,"5,660",Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
CO,01/11/2023,0,112023,30/11/2023,30/11/2023,00,0,01/11/2023,30/11/2023,0,0,"5,660",0,"5,660",Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
CO,01/01/2021,0,0,18/02/2021,18/02/2021,0,0,18/01/2021,18/02/2021,436.32,0,"6,890",0,"6,890",Incompleto,#semconsumo,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
CO,01/02/2021,0,0,08/03/2021,08/03/2021,0,0,08/02/2021,08/03/2021,436.32,0,"6,890",0,"6,890",Completo,#semconsumo,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
CO,01/03/2021,0,0,08/04/2021,08/04/2021,0,0,08/03/2021,08/04/2021,436.32,0,"6,890",0,"6,890",Completo,#semconsumo,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
CO,01/04/2021,0,0,10/05/2020,10/05/2021,0,0,10/04/2021,10/05/2021,436.32,0,"6,890",0,"6,890",Completo,#semconsumo,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
CO,01/05/2021,,0,31/05/2021,01/05/2021,0,0,01/05/2021,31/05/2021,608.1,0,"6,890",0,"6,890",Financeiro Incompleto,,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
CO,01/07/2021,,0,31/07/2021,01/07/2021,0,0,01/07/2021,31/07/2021,206.3,0,"6,890",0,"6,890",Financeiro Incompleto,,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
CO,01/08/2021,,0,31/08/2021,01/08/2021,0,0,01/08/2021,31/08/2021,211.3,0,"6,890",0,"6,890",Financeiro Incompleto,,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
CO,01/06/2021,,0,30/06/2021,01/06/2021,0,0,01/06/2021,30/06/2021,184.3,0,"6,890",0,"6,890",Financeiro Incompleto,,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
CO,01/09/2021,0,0,30/09/2021,01/09/2021,0,0,01/09/2021,30/09/2021,556.9,0,"6,890",0,"6,890",Incompleto,,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
CO,01/10/2021,0,0,31/10/2021,31/10/2021,0,0,01/10/2021,31/10/2021,264.2,0,"6,890",0,"6,890",Completo,,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
CO,01/03/2022,,032022,31/03/2022,01/03/2022,00,0,01/02/2022,01/03/2022,304.6,0,"6,890",0,"6,890",Financeiro Incompleto,,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
CO,01/02/2022,,022022,28/02/2022,10/02/2022,00,0,10/02/2022,28/02/2022,274.2,0,"6,890",0,"6,890",Financeiro Incompleto,,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
CO,01/04/2022,,042022,30/04/2022,01/04/2022,00,0,01/04/2022,30/04/2022,636,0,"6,890",0,"6,890",Financeiro Incompleto,,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
CO,01/05/2022,,052022,31/05/2022,01/05/2022,00,0,01/05/2022,31/05/2022,"1,630.4",0,"6,890",0,"6,890",Financeiro Incompleto,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
CO,01/07/2022,,072022,31/07/2022,01/07/2022,00,0,01/07/2022,31/07/2022,419.8,0,"6,890",0,"6,890",Financeiro Incompleto,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
CO,01/08/2022,,082022,31/08/2022,31/08/2022,00,0,01/08/2022,31/08/2022,711.1,0,"7,770",0,"7,770",Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
CO,01/06/2022,,062022,30/06/2022,30/06/2022,00,0,01/06/2022,30/06/2022,"1,617.8",0,"6,890",0,"6,890",Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
CO,01/09/2022,,691.80,30/09/2022,30/09/2022,00,0,01/09/2022,30/09/2022,691.8,0,"7,770",0,"7,770",Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
CO,01/10/2022,,102022,31/10/2022,31/10/2022,00,0,01/10/2022,31/10/2022,"3,078",0,"7,770",0,"7,770",Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
CO,01/02/2023,,022023,28/02/2023,28/02/2023,00,0,01/02/2023,28/02/2023,721.9,0,"7,770",0,"7,770",Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
